ID	Name	Level	Hp	AttackRange	SkillRange	AttackDelay	AttackMotion	Size	Race	Element	ElementLevel	ChaseRange	Ai	isAIMode_Aggressive	isAIMode_Looter	isAIMode_Assist	isAIMode_CanMove	isAIMode_CastSensorIdle	isAIMode_CastSensorChase	isAIMode_MVP	isAIMode_KnockbackImmune	isAIMode_Detector	isAIMode_TakesFixed_1_Damage_Melee	isAIMode_TakesFixed_1_Damage_Ranged	isAIMode_TakesFixed_1_Damage_Magic	isAIMode_TakesFixed_1_Damage_None
20683	Bookworm	141	250264	1	10	576	576	Large	Insect	Earth	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
20684	Roaming Spellbook	144	256849	1	10	912	1824	Medium	Formless	Neutral	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20685	Sewage Venenum	142	290128	1	10	768	1536	Large	Demon	Shadow	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
20686	Sewage Cramp	140	285388	1	10	522	1044	Small	Brute	Poison	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20687	Sewage Waterfall	141	287897	1	10	1672	720	Medium	Formless	Poison	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20688	Elite Bellare	143	295508	5	10	384	384	Medium	Demi-Human	Ghost	1	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
20689	Spell Addicted Dolor	145	299350	1	10	1768	768	Medium	Demi-Human	Ghost	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20690	Released Spell	144	291046	2	10	912	1248	Medium	Formless	Ghost	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20691	Spell Addicted Plaga	192	2946697	2	10	1280	1080	Large	Demon	Poison	3	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
20692	Spell Addicted Sanare	194	2979073	1	10	576	1152	Medium	Demi-Human	Holy	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20693	Powerful Spell	193	2961272	1	10	912	1248	Medium	Formless	Ghost	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20694	Sharp Spell	193	2960243	1	10	912	1248	Medium	Formless	Ghost	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20696	Child Admin Beta	130	130	1	10	1152	1344	Small	Formless	Neutral	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
20697	Child Admin Alpha	180	180	1	10	1152	1344	Small	Formless	Neutral	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
20698	Assistant	137	238512	1	10	480	960	Medium	Formless	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20699	Heart Hunter Commander	143	295508	5	10	384	384	Medium	Demi-Human	Ghost	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20700	Broken Gardener Beta	135	234017	1	10	960	960	Small	Formless	Fire	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20801	Deep Sea Sropho	147	336823	1	10	550	1056	Medium	Fish	Water	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20802	Deep Sea Obeaune	149	340238	1	10	936	1155	Medium	Fish	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20803	Deep Sea Deviace	150	348355	1	10	480	970	Medium	Fish	Water	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20804	Deep Sea Marse	149	335141	1	10	1070	1512	Small	Fish	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20805	Deep Sea Merman	148	337534	1	10	708	1225	Medium	Demi-Human	Water	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20806	Deep Sea Sedora	199	2875143	1	10	168	965	Medium	Fish	Wind	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20807	Deep Sea Swordfish	199	2997411	1	10	335	1250	Large	Fish	Water	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20808	Deep Sea Strouf	201	2967419	1	10	276	672	Large	Fish	Water	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20809	Deep Sea Phen	199	2897158	1	10	168	1154	Medium	Fish	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20810	Deep Sea King Dramoh	205	3115698	1	10	480	960	Large	Fish	Water	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20811	Deep Sea Kraken	204	81289587	3	10	422	870	Large	Fish	Water	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20834	ABR Battle Warrior	200	1	3	10	432	864	Medium	Formless	Neutral	1	12	ABR_OFFENSIVE	1	0	0	1	0	0	0	0	0	0	0	0	0
20835	ABR Duel Cannon	200	1	5	8	384	768	Medium	Formless	Neutral	1	12	ABR_OFFENSIVE	1	0	0	1	0	0	0	0	0	0	0	0	0
20836	ABR Mother Net	200	1	5	5	504	1008	Small	Formless	Neutral	1	9	ABR_PASSIVE	0	0	0	1	0	0	0	0	0	0	0	0	0
20837	ABR Infinity	200	1	5	8	864	1728	Large	Formless	Neutral	1	12	ABR_OFFENSIVE	1	0	0	1	0	0	0	0	0	0	0	0	0
20843	Deep Sea Witch	205	78368745	3	10	360	1250	Large	Demon	Shadow	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20846	Plague of Corruption	170	100000	1	10	432	288	Small	Demon	Neutral	1	12	27	1	0	0	0	0	0	0	1	1	1	1	1	1
20847	Plague of Corruption	170	100000	1	10	1	1	Small	Formless	Neutral	1	12	06	0	0	0	0	0	0	0	1	1	1	1	1	1
20848	Wooden Warrior	200	1	3	10	480	960	Medium	Plant	Earth	4	12	24	0	0	0	1	0	0	0	0	0	0	0	0	0
20849	Wooden Fairy	200	1	5	8	576	1152	Small	Plant	Earth	4	12	24	0	0	0	1	0	0	0	0	0	0	0	0	0
20850	Creeper	200	1	5	8	420	840	Small	Plant	Earth	4	12	24	0	0	0	1	0	0	0	0	0	0	0	0	0
20851	Hell Tree	200	1	5	8	540	1080	Large	Plant	Neutral	4	12	24	0	0	0	1	0	0	0	0	0	0	0	0	0
20920	Lavaeter	243	33910920	2	10	691	1152	Small	Formless	Fire	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20921	Fulgor	244	36820210	2	10	576	1152	Medium	Brute	Water	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20922	Napeo	244	30324840	2	10	576	1152	Medium	Plant	Wind	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20923	Galensis	244	35885800	2	10	480	960	Medium	Demi-Human	Earth	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20924	Amitera	227	27974600	2	10	480	960	Medium	Brute	Earth	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20925	Litus	228	23160350	2	10	540	1080	Medium	Demi-Human	Wind	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20926	Fillia	229	23252650	2	10	900	1800	Medium	Brute	Fire	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20927	Vanilaqus	230	25505670	2	10	1536	3072	Small	Formless	Water	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20928	The One	245	275042400	2	10	1440	2880	Large	Formless	Neutral	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20929	Giant Caput	213	12405430	1	10	924	1848	Large	Formless	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20930	Dolorian	214	11763310	1	10	674	1248	Medium	Demi-Human	Poison	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20931	Plagarion	215	13189560	2	10	1332	2664	Large	Dragon	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20932	Deadre	214	12435400	1	10	576	1152	Medium	Demi-Human	Shadow	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20933	Venedi	213	11790680	1	10	768	1536	Medium	Brute	Poison	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20934	R001-Bestia	215	134179630	1	10	672	1344	Large	Brute	Shadow	2	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20935	Gan Ceann	215	11785610	2	10	238	576	Medium	Formless	Neutral	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20936	Disguiser	254	42030800	2	10	384	768	Medium	Demon	Undead	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
20937	Brutal Murderer	214	13909270	2	10	336	672	Large	Demi-Human	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20938	Ghost Cube	213	12735150	1	10	624	1248	Small	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20939	Lude Gal	213	12840680	2	10	480	960	Small	Undead	Undead	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20940	Blue Moon Loli Ruri	255	46338500	2	10	510	1020	Large	Demon	Water	3	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
20941	Grote	253	47842600	1	10	792	1584	Large	Demon	Earth	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
20942	Pierrotzoist	255	38506310	1	10	768	1536	Medium	Demon	Shadow	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
20943	Death Witch	255	398856250	3	10	517	1134	Medium	Demi-Human	Shadow	2	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
21064	Training Dummy (Small)	100	2000000000	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21065	Training Dummy (Medium)	100	2000000000	0	0	0	0	Medium	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21066	Training Dummy (Large)	100	2000000000	0	0	0	0	Large	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21067	Training Dummy (Neutral)	100	2000000000	0	0	0	0	Medium	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21068	Training Dummy (Dragon)	100	2000000000	0	0	0	0	Medium	Dragon	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21069	Training Dummy (Brute)	100	2000000000	0	0	0	0	Medium	Brute	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21070	Training Dummy (Human)	100	2000000000	0	0	0	0	Medium	Demi-Human	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21071	Training Dummy (Insect)	100	2000000000	0	0	0	0	Medium	Insect	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21072	Training Dummy (Fish)	100	2000000000	0	0	0	0	Medium	Fish	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21073	Training Dummy (Demon)	100	2000000000	0	0	0	0	Medium	Demon	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21074	Training Dummy (Plant)	100	2000000000	0	0	0	0	Medium	Plant	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21075	Training Dummy (Angel)	100	2000000000	0	0	0	0	Medium	Angel	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21076	Training Dummy (Undead)	100	2000000000	0	0	0	0	Medium	Undead	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21077	Dummy (Neutral Lv1)	100	2000000000	0	0	0	0	Medium	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21078	Dummy (Water Lv1)	100	2000000000	0	0	0	0	Medium	Formless	Water	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21079	Dummy (Earth Lv1)	100	2000000000	0	0	0	0	Medium	Formless	Earth	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21080	Dummy (Fire Lv1)	100	2000000000	0	0	0	0	Medium	Formless	Fire	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21081	Dummy (Wind Lv1)	100	2000000000	0	0	0	0	Medium	Formless	Wind	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21082	Dummy (Poison Lv1)	100	2000000000	0	0	0	0	Medium	Formless	Poison	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21083	Dummy (Holy Lv1)	100	2000000000	0	0	0	0	Medium	Formless	Holy	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21084	Dummy (Dark Lv1)	100	2000000000	0	0	0	0	Medium	Formless	Shadow	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21085	Dummy (Ghost Lv1)	100	2000000000	0	0	0	0	Medium	Formless	Ghost	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21086	Dummy (Undead Lv1)	100	2000000000	0	0	0	0	Medium	Formless	Undead	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21087	Dummy (Human Player)	100	2000000000	0	0	0	0	Medium	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21088	Dummy (Doram Player)	100	2000000000	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
21292	Armed villager	180	50000000	1	10	432	432	Small	Formless	Neutral	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21293	Armed villager	180	50000000	1	10	252	504	Medium	Formless	Neutral	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21294	Armed villager	180	50000000	1	10	432	432	Medium	Formless	Neutral	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21295	Ash Toad	179	1530687	1	10	1008	1008	Medium	Brute	Fire	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21296	Rakehand	177	1514469	1	10	432	864	Medium	Plant	Earth	2	12	10	1	0	0	0	0	0	0	0	0	0	0	0	0
21297	Spark	181	2313388	1	10	936	1872	Small	Formless	Fire	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21298	Hot Molar	212	4925041	1	10	571	1152	Medium	Brute	Neutral	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21299	Volcaring	185	2361429	1	10	792	1584	Small	Formless	Fire	3	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
21300	Lava Toad	211	4902338	1	10	504	1008	Medium	Brute	Fire	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21301	Burning Fang	212	98158095	3	10	420	840	Large	Brute	Fire	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
21302	Ashhopper	185	2361429	1	10	760	1080	Small	Insect	Shadow	4	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
21303	Ashring	185	2364513	1	10	1152	1152	Small	Formless	Neutral	2	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
21304	Grey Wolf	187	2399581	1	10	576	576	Medium	Brute	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21305	Tumblering	185	2361738	1	10	506	1008	Small	Plant	Poison	2	12	07	0	1	1	1	0	0	0	0	0	0	0	0	0
21306	Firewind Kite	188	2407556	1	10	720	720	Medium	Brute	Fire	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21307	Phantom Wolf	186	2383494	1	10	792	792	Medium	Brute	Ghost	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21308	Heart Hunter	178	1522432	1	10	864	864	Medium	Demi-Human	Neutral	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21309	Base Soldier	179	1851144	1	10	648	648	Medium	Demi-Human	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21310	Temple Guard	179	1831096	1	10	648	648	Medium	Demi-Human	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21311	Traditional Temple Guard	182	2325107	1	10	648	648	Medium	Demi-Human	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21312	Heart Hunter	184	2356331	1	10	864	432	Medium	Demi-Human	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21313	Heart Hunter	185	2368675	1	10	576	288	Large	Demi-Human	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21314	Schulang	185	23586543	3	10	720	1440	Medium	Demon	Ghost	2	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
21315	Twisted God Freyja	186	23834938	3	10	736	1104	Medium	Angel	Holy	2	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
21316	Schulang	185	2000000000	3	10	720	1440	Medium	Demon	Ghost	2	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
21317	Twisted God Freyja	185	2000000000	3	10	736	1104	Medium	Angel	Holy	2	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
21318	Goddess Guardian	170	5000000	1	10	576	1152	Medium	Demi-Human	Holy	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21319	Cottage Keeper	170	5000000	9	10	864	432	Medium	Demi-Human	Neutral	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
21320	Maram	185	3000000	1	0	0	0	Small	Formless	Neutral	1	0	21	1	0	0	1	1	1	0	0	0	0	0	0	0
21321	Miriam	185	3000000	1	0	0	0	Small	Formless	Neutral	1	0	21	1	0	0	1	1	1	0	0	0	0	0	0	0
21322	Suad	185	10	1	0	0	0	Small	Formless	Neutral	1	0	21	1	0	0	1	1	1	0	0	0	0	0	0	0
21323	Ashen Goat	168	962975	1	10	540	1080	Medium	Brute	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21324	Baby Gray Wolf	165	944679	1	10	1600	900	Small	Brute	Neutral	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21360	Schulang	224	2000000000	3	10	720	1440	Medium	Demon	Ghost	2	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
21361	Twisted God Freyja	224	2000000000	3	10	736	1104	Medium	Angel	Holy	2	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
21377	Goddess Guardian	210	5000000	1	10	576	1152	Medium	Demi-Human	Holy	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
21378	Cottage Keeper	210	5000000	9	10	864	432	Medium	Demi-Human	Neutral	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
21386	Diligent Andre	167	839882	1	10	1288	288	Small	Insect	Earth	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
21387	Diligent Soldier Andre	169	943547	1	10	1288	648	Medium	Insect	Earth	4	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
21388	Diligent Andre Larva	164	819978	1	10	1000	792	Small	Insect	Earth	2	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
21389	Diligent Deniro	167	819978	1	10	1288	288	Small	Insect	Earth	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
21390	Diligent Piere	167	825541	1	10	1288	288	Small	Insect	Earth	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
21391	Mushy Ant Egg	164	659810	0	0	0	0	Small	Formless	Neutral	2	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
21392	Gutsy Giearth	168	864988	1	10	1848	1296	Small	Demon	Shadow	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
21393	Gutsy Familiar	166	761002	1	10	1276	576	Small	Brute	Shadow	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
21394	Diligent Vitata	169	879511	3	10	1768	768	Small	Insect	Poison	4	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
21395	Silent Maya	175	24512365	1	10	864	1000	Large	Insect	Neutral	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
21866	Spring Jewel	250	300	1	0	1000	1000	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	0	1	1	1	1
21867	Summer Jewel	250	300	1	0	1000	1000	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	0	1	1	1	1
21868	Autumn Jewel	250	300	1	0	1000	1000	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	0	1	1	1	1
21869	Winter Jewel	250	300	1	0	1000	1000	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	0	1	1	1	1
21887	Jewel	250	300	1	0	1000	1000	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	0	1	1	1	1
22177	MD_PRI_DRAGON_1	1	1	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
22178	MD_PRI_DRAGON_2	1	1	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
22179	MD_PRI_DRAGON_3	1	1	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
22180	MD_PRI_DRAGON_4	1	1	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
22192	L Blue Earth Spirit	262	21176032	1	10	224	672	Small	Formless	Wind	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
22193	Blue Earth Spirit	263	21721220	1	10	256	768	Medium	Formless	Wind	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22194	G Blue Earth Spirit	264	22277336	1	10	288	864	Large	Formless	Wind	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22195	M Blue Earth Spirit	264	37875440	1	10	288	864	Large	Formless	Wind	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22196	L Blue Flame Spirit	262	23988560	1	10	448	1344	Small	Formless	Water	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
22197	Blue Flame Spirit	263	24572252	7	10	320	960	Medium	Formless	Water	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22198	G Blue Flame Spirit	264	25531520	7	10	224	672	Large	Formless	Water	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22199	Blue Flame Mutant Spirit	264	39995472	7	10	224	672	Large	Formless	Water	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22200	L Strong Wind Spirit	262	21175556	1	10	288	864	Small	Formless	Wind	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
22201	Strong Wind Spirit	263	21719556	1	10	256	768	Medium	Formless	Wind	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22202	G Strong Wind Spirit	264	22275936	2	10	256	768	Large	Formless	Wind	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22203	M Strong Wind Spirit	264	37839992	2	10	256	768	Large	Formless	Wind	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22204	L Cold Water Spirit	262	24265740	7	10	320	960	Small	Formless	Water	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
22205	Cold Water Spirit	263	24555120	2	10	448	1344	Medium	Formless	Water	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22206	G Cold Water Spirit	264	25183728	2	10	512	1536	Large	Formless	Water	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22207	M Cold Water Spirit	264	40183012	2	10	512	1536	Large	Formless	Water	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22208	L Polluted Earth Spirit	263	24014584	1	10	224	672	Small	Formless	Neutral	2	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22209	Polluted Earth Spirit	264	25391720	1	10	256	768	Medium	Formless	Neutral	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22210	G Polluted Earth Spirit	265	26039004	1	10	288	864	Large	Formless	Neutral	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22211	M Polluted Earth Spirit	265	49912004	1	10	288	864	Large	Formless	Neutral	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22212	L Tainted Flame Spirit	263	23932040	1	10	448	1344	Small	Formless	Neutral	2	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22213	Tainted Flame Spirit	264	25295720	2	10	320	960	Medium	Formless	Neutral	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22214	G Tainted Flame Spirit	265	25601332	7	10	224	672	Large	Formless	Neutral	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22215	M Tainted Flame Spirit	265	48817296	7	10	224	672	Large	Formless	Neutral	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22216	L Hot Water Spirit	262	20815920	7	12	320	960	Small	Formless	Fire	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
22217	Hot Water Spirit	263	21634616	2	10	448	1344	Medium	Formless	Fire	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22218	G Hot Water Spirit	264	22203156	7	10	512	1536	Large	Formless	Fire	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22219	M Hot Water Spirit	264	37234928	7	10	512	1536	Large	Formless	Fire	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22220	L Dry Wind Spirit	262	22810476	1	10	288	864	Small	Formless	Earth	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
22221	Dry Wind Spirit	263	23889444	1	10	256	768	Medium	Formless	Earth	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22222	G Dry Wind Spirit	264	24499424	2	10	256	768	Large	Formless	Earth	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22223	M Dry Wind Spirit	264	40955240	2	10	256	768	Large	Formless	Earth	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22224	L Red Flame Spirit	262	20818044	1	10	448	1344	Small	Formless	Fire	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
22225	Red Flame Spirit	263	21678280	1	10	320	960	Medium	Formless	Fire	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22226	G Red Flame Spirit	264	22163556	7	10	224	672	Large	Formless	Fire	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22227	M Red Flame Spirit	264	37686044	7	10	224	672	Large	Formless	Fire	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22228	L Solid Earth Spirit	262	23058768	1	10	224	672	Small	Formless	Earth	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
22229	Solid Earth Spirit	263	23889840	1	10	256	768	Medium	Formless	Earth	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22230	G Solid Earth Spirit	264	24501384	1	10	288	864	Large	Formless	Earth	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22231	M Solid Earth Spirit	264	41655832	1	10	288	864	Large	Formless	Earth	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22232	L Polluted Water Spirit	263	24400816	7	10	320	960	Small	Formless	Neutral	2	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22233	Polluted Water Spirit	264	25363720	2	10	448	1344	Medium	Formless	Neutral	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22234	G Polluted Water Spirit	265	25758488	7	10	512	1536	Large	Formless	Neutral	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22235	M Polluted Water Spirit	265	48794736	7	10	512	1536	Large	Formless	Neutral	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22236	L Tainted Wind Spirit	263	23959260	1	10	288	864	Small	Formless	Neutral	2	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22237	Tainted Wind Spirit	264	25155968	1	10	256	768	Medium	Formless	Neutral	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22238	G Tainted Wind Spirit	265	26007004	2	10	256	768	Large	Formless	Neutral	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
22239	M Tainted Wind Spirit	265	49852100	2	10	256	768	Large	Formless	Neutral	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
